item_id,transaction_id,product_id,product_name,category,price
659,332,7,Cold Brew,Coffee,4.5
660,333,16,Avocado Toast,Food,8.5
661,333,20,Caesar Salad,Food,8.0
662,334,2,Americano,Coffee,3.0
663,334,4,Latte,Coffee,4.5
664,335,20,Caesar Salad,Food,8.0
665,336,12,Smoothie,Cold Drink,5.0
666,336,3,Cappuccino,Coffee,4.0
667,336,6,Mocha,Coffee,4.75
668,337,5,Flat White,Coffee,4.0
669,337,6,Mocha,Coffee,4.75
670,337,15,Banana Bread,Pastry,3.5
671,338,4,Latte,Coffee,4.5
672,338,19,Club Sandwich,Food,9.0
673,339,6,Mocha,Coffee,4.75
674,340,1,Espresso,Coffee,2.5
675,340,17,Bagel & Cream Cheese,Food,5.5
676,341,5,Flat White,Coffee,4.0
677,341,13,Croissant,Pastry,3.0
678,342,18,Granola Bowl,Food,7.0
679,343,6,Mocha,Coffee,4.75
680,343,6,Mocha,Coffee,4.75
681,344,18,Granola Bowl,Food,7.0
682,345,13,Croissant,Pastry,3.0
683,345,13,Croissant,Pastry,3.0
684,346,12,Smoothie,Cold Drink,5.0
685,346,4,Latte,Coffee,4.5
686,347,5,Flat White,Coffee,4.0
687,347,9,Chai Latte,Tea,4.0
688,348,2,Americano,Coffee,3.0
689,348,18,Granola Bowl,Food,7.0
690,348,5,Flat White,Coffee,4.0
691,349,7,Cold Brew,Coffee,4.5
692,350,18,Granola Bowl,Food,7.0
693,350,13,Croissant,Pastry,3.0
694,351,7,Cold Brew,Coffee,4.5
695,352,14,Blueberry Muffin,Pastry,3.25
696,352,6,Mocha,Coffee,4.75
697,352,4,Latte,Coffee,4.5
698,352,6,Mocha,Coffee,4.75
699,353,3,Cappuccino,Coffee,4.0
700,354,16,Avocado Toast,Food,8.5
701,355,4,Latte,Coffee,4.5
702,355,12,Smoothie,Cold Drink,5.0
703,356,9,Chai Latte,Tea,4.0
704,356,15,Banana Bread,Pastry,3.5
705,357,19,Club Sandwich,Food,9.0
706,357,1,Espresso,Coffee,2.5
707,357,13,Croissant,Pastry,3.0
708,357,16,Avocado Toast,Food,8.5
709,358,1,Espresso,Coffee,2.5
710,359,9,Chai Latte,Tea,4.0
711,359,14,Blueberry Muffin,Pastry,3.25
712,359,5,Flat White,Coffee,4.0
713,360,1,Espresso,Coffee,2.5
714,360,10,Herbal Infusion,Tea,2.75
715,360,7,Cold Brew,Coffee,4.5
716,361,14,Blueberry Muffin,Pastry,3.25
717,361,14,Blueberry Muffin,Pastry,3.25
718,361,4,Latte,Coffee,4.5
719,362,2,Americano,Coffee,3.0
720,363,4,Latte,Coffee,4.5
721,364,3,Cappuccino,Coffee,4.0
722,364,17,Bagel & Cream Cheese,Food,5.5
723,365,4,Latte,Coffee,4.5
724,366,2,Americano,Coffee,3.0
725,366,2,Americano,Coffee,3.0
726,367,5,Flat White,Coffee,4.0
727,367,12,Smoothie,Cold Drink,5.0
728,367,13,Croissant,Pastry,3.0
729,368,2,Americano,Coffee,3.0
730,368,18,Granola Bowl,Food,7.0
731,369,10,Herbal Infusion,Tea,2.75
732,370,3,Cappuccino,Coffee,4.0
733,371,17,Bagel & Cream Cheese,Food,5.5
734,371,7,Cold Brew,Coffee,4.5
735,372,4,Latte,Coffee,4.5
736,372,20,Caesar Salad,Food,8.0
737,373,8,Green Tea,Tea,2.75
738,373,18,Granola Bowl,Food,7.0
739,374,18,Granola Bowl,Food,7.0
740,375,20,Caesar Salad,Food,8.0
741,375,2,Americano,Coffee,3.0
742,375,13,Croissant,Pastry,3.0
743,375,4,Latte,Coffee,4.5
744,376,16,Avocado Toast,Food,8.5
745,377,1,Espresso,Coffee,2.5
746,377,14,Blueberry Muffin,Pastry,3.25
747,377,19,Club Sandwich,Food,9.0
748,377,10,Herbal Infusion,Tea,2.75
749,378,11,Fresh OJ,Cold Drink,3.5
750,379,3,Cappuccino,Coffee,4.0
751,380,15,Banana Bread,Pastry,3.5
752,380,16,Avocado Toast,Food,8.5
753,380,17,Bagel & Cream Cheese,Food,5.5
754,381,4,Latte,Coffee,4.5
755,382,14,Blueberry Muffin,Pastry,3.25
756,383,13,Croissant,Pastry,3.0
757,384,19,Club Sandwich,Food,9.0
758,384,1,Espresso,Coffee,2.5
759,384,11,Fresh OJ,Cold Drink,3.5
760,384,18,Granola Bowl,Food,7.0
761,385,14,Blueberry Muffin,Pastry,3.25
762,386,13,Croissant,Pastry,3.0
763,386,17,Bagel & Cream Cheese,Food,5.5
764,387,2,Americano,Coffee,3.0
765,388,17,Bagel & Cream Cheese,Food,5.5
766,389,15,Banana Bread,Pastry,3.5
767,389,3,Cappuccino,Coffee,4.0
768,390,3,Cappuccino,Coffee,4.0
769,391,12,Smoothie,Cold Drink,5.0
770,391,8,Green Tea,Tea,2.75
771,392,20,Caesar Salad,Food,8.0
772,393,1,Espresso,Coffee,2.5
773,394,12,Smoothie,Cold Drink,5.0
774,394,7,Cold Brew,Coffee,4.5
775,394,2,Americano,Coffee,3.0
776,395,15,Banana Bread,Pastry,3.5
777,396,17,Bagel & Cream Cheese,Food,5.5
778,397,4,Latte,Coffee,4.5
779,398,15,Banana Bread,Pastry,3.5
780,398,3,Cappuccino,Coffee,4.0
781,399,7,Cold Brew,Coffee,4.5
782,399,17,Bagel & Cream Cheese,Food,5.5
783,399,7,Cold Brew,Coffee,4.5
784,400,13,Croissant,Pastry,3.0
785,400,12,Smoothie,Cold Drink,5.0
786,400,2,Americano,Coffee,3.0
787,401,6,Mocha,Coffee,4.75
788,402,18,Granola Bowl,Food,7.0
789,403,7,Cold Brew,Coffee,4.5
790,404,2,Americano,Coffee,3.0
791,405,4,Latte,Coffee,4.5
792,406,7,Cold Brew,Coffee,4.5
793,406,3,Cappuccino,Coffee,4.0
794,407,17,Bagel & Cream Cheese,Food,5.5
795,408,16,Avocado Toast,Food,8.5
796,409,3,Cappuccino,Coffee,4.0
797,409,4,Latte,Coffee,4.5
798,409,14,Blueberry Muffin,Pastry,3.25
799,409,15,Banana Bread,Pastry,3.5
800,410,16,Avocado Toast,Food,8.5
801,411,8,Green Tea,Tea,2.75
802,412,16,Avocado Toast,Food,8.5
803,412,4,Latte,Coffee,4.5
804,412,7,Cold Brew,Coffee,4.5
805,413,13,Croissant,Pastry,3.0
806,413,2,Americano,Coffee,3.0
807,414,9,Chai Latte,Tea,4.0
808,415,15,Banana Bread,Pastry,3.5
809,415,3,Cappuccino,Coffee,4.0
810,415,3,Cappuccino,Coffee,4.0
811,415,3,Cappuccino,Coffee,4.0
812,416,13,Croissant,Pastry,3.0
813,416,7,Cold Brew,Coffee,4.5
814,416,2,Americano,Coffee,3.0
815,416,3,Cappuccino,Coffee,4.0
816,417,13,Croissant,Pastry,3.0
817,417,6,Mocha,Coffee,4.75
818,417,5,Flat White,Coffee,4.0
819,417,5,Flat White,Coffee,4.0
820,418,2,Americano,Coffee,3.0
821,419,13,Croissant,Pastry,3.0
822,420,14,Blueberry Muffin,Pastry,3.25
823,421,16,Avocado Toast,Food,8.5
824,421,11,Fresh OJ,Cold Drink,3.5
825,421,13,Croissant,Pastry,3.0
826,422,14,Blueberry Muffin,Pastry,3.25
827,422,11,Fresh OJ,Cold Drink,3.5
828,423,18,Granola Bowl,Food,7.0
829,423,13,Croissant,Pastry,3.0
830,423,8,Green Tea,Tea,2.75
831,424,4,Latte,Coffee,4.5
832,425,3,Cappuccino,Coffee,4.0
833,426,1,Espresso,Coffee,2.5
834,427,17,Bagel & Cream Cheese,Food,5.5
835,427,5,Flat White,Coffee,4.0
836,428,18,Granola Bowl,Food,7.0
837,428,7,Cold Brew,Coffee,4.5
838,429,1,Espresso,Coffee,2.5
839,430,15,Banana Bread,Pastry,3.5
840,430,2,Americano,Coffee,3.0
841,431,9,Chai Latte,Tea,4.0
842,432,1,Espresso,Coffee,2.5
843,433,8,Green Tea,Tea,2.75
844,434,5,Flat White,Coffee,4.0
845,434,17,Bagel & Cream Cheese,Food,5.5
846,435,18,Granola Bowl,Food,7.0
847,435,6,Mocha,Coffee,4.75
848,435,3,Cappuccino,Coffee,4.0
849,436,5,Flat White,Coffee,4.0
850,437,20,Caesar Salad,Food,8.0
851,438,4,Latte,Coffee,4.5
852,439,2,Americano,Coffee,3.0
853,440,8,Green Tea,Tea,2.75
854,440,12,Smoothie,Cold Drink,5.0
855,440,4,Latte,Coffee,4.5
856,441,20,Caesar Salad,Food,8.0
857,441,5,Flat White,Coffee,4.0
858,441,6,Mocha,Coffee,4.75
859,442,4,Latte,Coffee,4.5
860,443,2,Americano,Coffee,3.0
861,444,1,Espresso,Coffee,2.5
862,445,17,Bagel & Cream Cheese,Food,5.5
863,446,7,Cold Brew,Coffee,4.5
864,447,4,Latte,Coffee,4.5
865,447,6,Mocha,Coffee,4.75
866,447,17,Bagel & Cream Cheese,Food,5.5
867,447,16,Avocado Toast,Food,8.5
868,447,13,Croissant,Pastry,3.0
869,448,6,Mocha,Coffee,4.75
870,449,12,Smoothie,Cold Drink,5.0
871,449,17,Bagel & Cream Cheese,Food,5.5
872,450,1,Espresso,Coffee,2.5
873,451,10,Herbal Infusion,Tea,2.75
874,451,20,Caesar Salad,Food,8.0
875,452,4,Latte,Coffee,4.5
876,452,5,Flat White,Coffee,4.0
877,452,13,Croissant,Pastry,3.0
878,453,17,Bagel & Cream Cheese,Food,5.5
879,453,17,Bagel & Cream Cheese,Food,5.5
880,453,1,Espresso,Coffee,2.5
881,454,13,Croissant,Pastry,3.0
882,455,17,Bagel & Cream Cheese,Food,5.5
883,456,1,Espresso,Coffee,2.5
884,457,10,Herbal Infusion,Tea,2.75
885,457,13,Croissant,Pastry,3.0
886,457,7,Cold Brew,Coffee,4.5
887,458,14,Blueberry Muffin,Pastry,3.25
888,458,5,Flat White,Coffee,4.0
889,459,19,Club Sandwich,Food,9.0
890,459,4,Latte,Coffee,4.5
891,459,9,Chai Latte,Tea,4.0
892,460,6,Mocha,Coffee,4.75
893,460,4,Latte,Coffee,4.5
894,461,15,Banana Bread,Pastry,3.5
895,462,13,Croissant,Pastry,3.0
896,463,11,Fresh OJ,Cold Drink,3.5
897,463,18,Granola Bowl,Food,7.0
898,464,11,Fresh OJ,Cold Drink,3.5
899,464,17,Bagel & Cream Cheese,Food,5.5
900,465,4,Latte,Coffee,4.5
901,465,19,Club Sandwich,Food,9.0
902,466,8,Green Tea,Tea,2.75
903,466,16,Avocado Toast,Food,8.5
904,466,9,Chai Latte,Tea,4.0
905,467,13,Croissant,Pastry,3.0
906,467,18,Granola Bowl,Food,7.0
907,468,14,Blueberry Muffin,Pastry,3.25
908,468,15,Banana Bread,Pastry,3.5
909,469,18,Granola Bowl,Food,7.0
910,469,9,Chai Latte,Tea,4.0
911,470,3,Cappuccino,Coffee,4.0
912,470,14,Blueberry Muffin,Pastry,3.25
913,470,3,Cappuccino,Coffee,4.0
914,471,14,Blueberry Muffin,Pastry,3.25
915,472,3,Cappuccino,Coffee,4.0
916,472,13,Croissant,Pastry,3.0
917,473,6,Mocha,Coffee,4.75
918,473,19,Club Sandwich,Food,9.0
919,473,20,Caesar Salad,Food,8.0
920,474,15,Banana Bread,Pastry,3.5
921,474,17,Bagel & Cream Cheese,Food,5.5
922,475,14,Blueberry Muffin,Pastry,3.25
923,475,3,Cappuccino,Coffee,4.0
924,476,3,Cappuccino,Coffee,4.0
925,477,11,Fresh OJ,Cold Drink,3.5
926,478,4,Latte,Coffee,4.5
927,479,1,Espresso,Coffee,2.5
928,479,14,Blueberry Muffin,Pastry,3.25
929,480,9,Chai Latte,Tea,4.0
930,481,19,Club Sandwich,Food,9.0
931,482,4,Latte,Coffee,4.5
932,483,18,Granola Bowl,Food,7.0
933,484,16,Avocado Toast,Food,8.5
934,484,5,Flat White,Coffee,4.0
935,484,16,Avocado Toast,Food,8.5
936,485,19,Club Sandwich,Food,9.0
937,485,3,Cappuccino,Coffee,4.0
938,486,15,Banana Bread,Pastry,3.5
939,486,17,Bagel & Cream Cheese,Food,5.5
940,487,15,Banana Bread,Pastry,3.5
941,487,13,Croissant,Pastry,3.0
942,487,19,Club Sandwich,Food,9.0
943,487,14,Blueberry Muffin,Pastry,3.25
944,488,4,Latte,Coffee,4.5
945,489,4,Latte,Coffee,4.5
946,490,14,Blueberry Muffin,Pastry,3.25
947,491,4,Latte,Coffee,4.5
948,491,2,Americano,Coffee,3.0
949,492,9,Chai Latte,Tea,4.0
950,493,17,Bagel & Cream Cheese,Food,5.5
951,494,2,Americano,Coffee,3.0
952,494,1,Espresso,Coffee,2.5
953,494,10,Herbal Infusion,Tea,2.75
954,495,5,Flat White,Coffee,4.0
955,495,6,Mocha,Coffee,4.75
956,495,13,Croissant,Pastry,3.0
957,496,16,Avocado Toast,Food,8.5
958,497,4,Latte,Coffee,4.5
959,497,3,Cappuccino,Coffee,4.0
960,498,12,Smoothie,Cold Drink,5.0
961,499,11,Fresh OJ,Cold Drink,3.5
962,500,15,Banana Bread,Pastry,3.5
963,501,7,Cold Brew,Coffee,4.5
964,502,16,Avocado Toast,Food,8.5
965,502,17,Bagel & Cream Cheese,Food,5.5
966,503,1,Espresso,Coffee,2.5
967,504,11,Fresh OJ,Cold Drink,3.5
968,505,2,Americano,Coffee,3.0
969,505,6,Mocha,Coffee,4.75
970,506,5,Flat White,Coffee,4.0
971,507,3,Cappuccino,Coffee,4.0
972,508,19,Club Sandwich,Food,9.0
973,508,1,Espresso,Coffee,2.5
974,509,15,Banana Bread,Pastry,3.5
975,509,6,Mocha,Coffee,4.75
976,510,9,Chai Latte,Tea,4.0
977,510,16,Avocado Toast,Food,8.5
978,511,5,Flat White,Coffee,4.0
979,511,13,Croissant,Pastry,3.0
980,512,17,Bagel & Cream Cheese,Food,5.5
981,512,8,Green Tea,Tea,2.75
982,513,1,Espresso,Coffee,2.5
983,514,2,Americano,Coffee,3.0
984,514,4,Latte,Coffee,4.5
985,515,13,Croissant,Pastry,3.0
986,515,6,Mocha,Coffee,4.75
987,516,17,Bagel & Cream Cheese,Food,5.5
988,516,2,Americano,Coffee,3.0
989,517,17,Bagel & Cream Cheese,Food,5.5
990,517,14,Blueberry Muffin,Pastry,3.25
991,518,3,Cappuccino,Coffee,4.0
992,519,4,Latte,Coffee,4.5
993,519,14,Blueberry Muffin,Pastry,3.25
994,520,2,Americano,Coffee,3.0
995,521,12,Smoothie,Cold Drink,5.0
996,521,1,Espresso,Coffee,2.5
997,522,1,Espresso,Coffee,2.5
998,522,19,Club Sandwich,Food,9.0
999,523,6,Mocha,Coffee,4.75
1000,523,19,Club Sandwich,Food,9.0
1001,524,2,Americano,Coffee,3.0
1002,524,2,Americano,Coffee,3.0
1003,524,7,Cold Brew,Coffee,4.5
1004,525,1,Espresso,Coffee,2.5
1005,526,3,Cappuccino,Coffee,4.0
1006,527,9,Chai Latte,Tea,4.0
1007,528,10,Herbal Infusion,Tea,2.75
1008,528,3,Cappuccino,Coffee,4.0
1009,529,6,Mocha,Coffee,4.75
1010,529,2,Americano,Coffee,3.0
1011,530,8,Green Tea,Tea,2.75
1012,531,19,Club Sandwich,Food,9.0
1013,532,4,Latte,Coffee,4.5
1014,533,9,Chai Latte,Tea,4.0
1015,533,14,Blueberry Muffin,Pastry,3.25
1016,534,9,Chai Latte,Tea,4.0
1017,534,3,Cappuccino,Coffee,4.0
1018,534,15,Banana Bread,Pastry,3.5
1019,534,8,Green Tea,Tea,2.75
1020,535,2,Americano,Coffee,3.0
1021,535,4,Latte,Coffee,4.5
1022,535,6,Mocha,Coffee,4.75
1023,535,13,Croissant,Pastry,3.0
1024,535,6,Mocha,Coffee,4.75
1025,536,16,Avocado Toast,Food,8.5
1026,537,3,Cappuccino,Coffee,4.0
1027,537,19,Club Sandwich,Food,9.0
1028,538,4,Latte,Coffee,4.5
1029,539,13,Croissant,Pastry,3.0
1030,539,19,Club Sandwich,Food,9.0
1031,540,1,Espresso,Coffee,2.5
1032,540,2,Americano,Coffee,3.0
1033,541,19,Club Sandwich,Food,9.0
1034,542,13,Croissant,Pastry,3.0
1035,543,18,Granola Bowl,Food,7.0
1036,544,3,Cappuccino,Coffee,4.0
1037,544,3,Cappuccino,Coffee,4.0
1038,544,4,Latte,Coffee,4.5
1039,544,12,Smoothie,Cold Drink,5.0
1040,545,17,Bagel & Cream Cheese,Food,5.5
1041,546,18,Granola Bowl,Food,7.0
1042,546,17,Bagel & Cream Cheese,Food,5.5
1043,546,8,Green Tea,Tea,2.75
1044,546,20,Caesar Salad,Food,8.0
1045,547,16,Avocado Toast,Food,8.5
1046,548,3,Cappuccino,Coffee,4.0
1047,548,20,Caesar Salad,Food,8.0
1048,549,11,Fresh OJ,Cold Drink,3.5
1049,550,5,Flat White,Coffee,4.0
1050,550,3,Cappuccino,Coffee,4.0
1051,550,6,Mocha,Coffee,4.75
1052,550,6,Mocha,Coffee,4.75
1053,550,14,Blueberry Muffin,Pastry,3.25
1054,551,13,Croissant,Pastry,3.0
1055,551,16,Avocado Toast,Food,8.5
1056,551,14,Blueberry Muffin,Pastry,3.25
1057,551,16,Avocado Toast,Food,8.5
1058,552,6,Mocha,Coffee,4.75
1059,553,4,Latte,Coffee,4.5
1060,554,4,Latte,Coffee,4.5
1061,555,10,Herbal Infusion,Tea,2.75
1062,556,12,Smoothie,Cold Drink,5.0
1063,556,11,Fresh OJ,Cold Drink,3.5
1064,557,8,Green Tea,Tea,2.75
1065,558,2,Americano,Coffee,3.0
1066,558,3,Cappuccino,Coffee,4.0
1067,559,1,Espresso,Coffee,2.5
1068,559,3,Cappuccino,Coffee,4.0
1069,559,3,Cappuccino,Coffee,4.0
1070,560,7,Cold Brew,Coffee,4.5
1071,561,17,Bagel & Cream Cheese,Food,5.5
1072,562,3,Cappuccino,Coffee,4.0
1073,562,6,Mocha,Coffee,4.75
1074,563,20,Caesar Salad,Food,8.0
1075,563,2,Americano,Coffee,3.0
1076,564,14,Blueberry Muffin,Pastry,3.25
1077,565,5,Flat White,Coffee,4.0
1078,566,20,Caesar Salad,Food,8.0
1079,566,13,Croissant,Pastry,3.0
1080,567,9,Chai Latte,Tea,4.0
1081,567,13,Croissant,Pastry,3.0
1082,568,5,Flat White,Coffee,4.0
1083,569,5,Flat White,Coffee,4.0
1084,569,7,Cold Brew,Coffee,4.5
1085,569,1,Espresso,Coffee,2.5
1086,570,1,Espresso,Coffee,2.5
1087,571,13,Croissant,Pastry,3.0
1088,571,16,Avocado Toast,Food,8.5
1089,572,13,Croissant,Pastry,3.0
1090,572,4,Latte,Coffee,4.5
1091,573,13,Croissant,Pastry,3.0
1092,574,9,Chai Latte,Tea,4.0
1093,575,4,Latte,Coffee,4.5
1094,575,2,Americano,Coffee,3.0
1095,576,7,Cold Brew,Coffee,4.5
1096,576,15,Banana Bread,Pastry,3.5
1097,576,5,Flat White,Coffee,4.0
1098,576,16,Avocado Toast,Food,8.5
1099,577,3,Cappuccino,Coffee,4.0
1100,578,7,Cold Brew,Coffee,4.5
1101,578,14,Blueberry Muffin,Pastry,3.25
1102,578,1,Espresso,Coffee,2.5
1103,579,19,Club Sandwich,Food,9.0
1104,579,3,Cappuccino,Coffee,4.0
1105,579,14,Blueberry Muffin,Pastry,3.25
1106,579,14,Blueberry Muffin,Pastry,3.25
1107,579,9,Chai Latte,Tea,4.0
1108,580,13,Croissant,Pastry,3.0
1109,581,11,Fresh OJ,Cold Drink,3.5
1110,581,6,Mocha,Coffee,4.75
1111,582,5,Flat White,Coffee,4.0
1112,582,2,Americano,Coffee,3.0
1113,583,1,Espresso,Coffee,2.5
1114,583,13,Croissant,Pastry,3.0
1115,584,16,Avocado Toast,Food,8.5
1116,584,7,Cold Brew,Coffee,4.5
1117,584,3,Cappuccino,Coffee,4.0
1118,585,10,Herbal Infusion,Tea,2.75
1119,585,9,Chai Latte,Tea,4.0
1120,586,17,Bagel & Cream Cheese,Food,5.5
1121,587,4,Latte,Coffee,4.5
1122,588,12,Smoothie,Cold Drink,5.0
1123,588,5,Flat White,Coffee,4.0
1124,588,12,Smoothie,Cold Drink,5.0
1125,589,13,Croissant,Pastry,3.0
1126,590,2,Americano,Coffee,3.0
1127,591,3,Cappuccino,Coffee,4.0
1128,592,5,Flat White,Coffee,4.0
1129,593,17,Bagel & Cream Cheese,Food,5.5
1130,594,14,Blueberry Muffin,Pastry,3.25
1131,594,16,Avocado Toast,Food,8.5
1132,595,14,Blueberry Muffin,Pastry,3.25
1133,596,14,Blueberry Muffin,Pastry,3.25
1134,597,2,Americano,Coffee,3.0
1135,597,15,Banana Bread,Pastry,3.5
1136,598,4,Latte,Coffee,4.5
1137,598,20,Caesar Salad,Food,8.0
1138,599,12,Smoothie,Cold Drink,5.0
1139,599,10,Herbal Infusion,Tea,2.75
1140,600,1,Espresso,Coffee,2.5
1141,600,1,Espresso,Coffee,2.5
1142,600,4,Latte,Coffee,4.5
1143,600,1,Espresso,Coffee,2.5
1144,601,1,Espresso,Coffee,2.5
1145,601,16,Avocado Toast,Food,8.5
1146,601,13,Croissant,Pastry,3.0
1147,602,1,Espresso,Coffee,2.5
1148,603,16,Avocado Toast,Food,8.5
1149,604,15,Banana Bread,Pastry,3.5
1150,604,3,Cappuccino,Coffee,4.0
1151,605,4,Latte,Coffee,4.5
1152,605,14,Blueberry Muffin,Pastry,3.25
1153,606,19,Club Sandwich,Food,9.0
1154,606,2,Americano,Coffee,3.0
1155,607,9,Chai Latte,Tea,4.0
1156,608,13,Croissant,Pastry,3.0
1157,609,15,Banana Bread,Pastry,3.5
1158,610,4,Latte,Coffee,4.5
1159,610,6,Mocha,Coffee,4.75
1160,611,6,Mocha,Coffee,4.75
1161,612,4,Latte,Coffee,4.5
1162,613,5,Flat White,Coffee,4.0
1163,614,12,Smoothie,Cold Drink,5.0
1164,614,20,Caesar Salad,Food,8.0
1165,614,7,Cold Brew,Coffee,4.5
1166,614,2,Americano,Coffee,3.0
1167,615,2,Americano,Coffee,3.0
1168,615,14,Blueberry Muffin,Pastry,3.25
1169,616,13,Croissant,Pastry,3.0
1170,617,9,Chai Latte,Tea,4.0
1171,618,1,Espresso,Coffee,2.5
1172,618,11,Fresh OJ,Cold Drink,3.5
1173,619,12,Smoothie,Cold Drink,5.0
1174,619,1,Espresso,Coffee,2.5
1175,620,13,Croissant,Pastry,3.0
1176,620,17,Bagel & Cream Cheese,Food,5.5
1177,620,1,Espresso,Coffee,2.5
1178,621,2,Americano,Coffee,3.0
1179,621,4,Latte,Coffee,4.5
1180,621,17,Bagel & Cream Cheese,Food,5.5
1181,621,9,Chai Latte,Tea,4.0
1182,622,18,Granola Bowl,Food,7.0
1183,623,4,Latte,Coffee,4.5
1184,623,20,Caesar Salad,Food,8.0
1185,624,16,Avocado Toast,Food,8.5
1186,624,1,Espresso,Coffee,2.5
1187,624,10,Herbal Infusion,Tea,2.75
1188,625,5,Flat White,Coffee,4.0
1189,626,4,Latte,Coffee,4.5
1190,626,12,Smoothie,Cold Drink,5.0
1191,627,3,Cappuccino,Coffee,4.0
1192,627,2,Americano,Coffee,3.0
1193,628,19,Club Sandwich,Food,9.0
1194,629,16,Avocado Toast,Food,8.5
1195,630,14,Blueberry Muffin,Pastry,3.25
1196,631,1,Espresso,Coffee,2.5
1197,632,4,Latte,Coffee,4.5
1198,632,1,Espresso,Coffee,2.5
1199,633,17,Bagel & Cream Cheese,Food,5.5
1200,633,8,Green Tea,Tea,2.75
1201,634,19,Club Sandwich,Food,9.0
1202,634,3,Cappuccino,Coffee,4.0
1203,634,13,Croissant,Pastry,3.0
1204,635,17,Bagel & Cream Cheese,Food,5.5
1205,635,17,Bagel & Cream Cheese,Food,5.5
1206,635,6,Mocha,Coffee,4.75
1207,636,10,Herbal Infusion,Tea,2.75
1208,636,9,Chai Latte,Tea,4.0
1209,636,13,Croissant,Pastry,3.0
1210,637,4,Latte,Coffee,4.5
1211,637,9,Chai Latte,Tea,4.0
1212,637,20,Caesar Salad,Food,8.0
1213,637,1,Espresso,Coffee,2.5
1214,638,15,Banana Bread,Pastry,3.5
1215,638,4,Latte,Coffee,4.5
1216,638,3,Cappuccino,Coffee,4.0
1217,639,14,Blueberry Muffin,Pastry,3.25
1218,639,2,Americano,Coffee,3.0
1219,640,11,Fresh OJ,Cold Drink,3.5
1220,641,3,Cappuccino,Coffee,4.0
1221,641,14,Blueberry Muffin,Pastry,3.25
1222,641,2,Americano,Coffee,3.0
1223,642,20,Caesar Salad,Food,8.0
1224,642,12,Smoothie,Cold Drink,5.0
1225,643,17,Bagel & Cream Cheese,Food,5.5
1226,644,15,Banana Bread,Pastry,3.5
1227,645,1,Espresso,Coffee,2.5
1228,645,8,Green Tea,Tea,2.75
1229,645,8,Green Tea,Tea,2.75
1230,646,6,Mocha,Coffee,4.75
1231,647,16,Avocado Toast,Food,8.5
1232,647,1,Espresso,Coffee,2.5
1233,648,4,Latte,Coffee,4.5
1234,648,18,Granola Bowl,Food,7.0
1235,648,1,Espresso,Coffee,2.5
1236,649,11,Fresh OJ,Cold Drink,3.5
1237,649,15,Banana Bread,Pastry,3.5
1238,650,4,Latte,Coffee,4.5
1239,650,18,Granola Bowl,Food,7.0
1240,651,17,Bagel & Cream Cheese,Food,5.5
1241,652,10,Herbal Infusion,Tea,2.75
1242,653,20,Caesar Salad,Food,8.0
1243,653,4,Latte,Coffee,4.5
1244,653,12,Smoothie,Cold Drink,5.0
1245,654,10,Herbal Infusion,Tea,2.75
1246,655,14,Blueberry Muffin,Pastry,3.25
1247,655,20,Caesar Salad,Food,8.0
1248,656,20,Caesar Salad,Food,8.0
1249,656,6,Mocha,Coffee,4.75
1250,656,5,Flat White,Coffee,4.0
1251,657,15,Banana Bread,Pastry,3.5
1252,658,5,Flat White,Coffee,4.0
1253,658,14,Blueberry Muffin,Pastry,3.25
1254,659,7,Cold Brew,Coffee,4.5
1255,659,7,Cold Brew,Coffee,4.5
1256,659,1,Espresso,Coffee,2.5
1257,660,7,Cold Brew,Coffee,4.5
1258,660,16,Avocado Toast,Food,8.5
1259,660,19,Club Sandwich,Food,9.0
1260,661,1,Espresso,Coffee,2.5
1261,661,11,Fresh OJ,Cold Drink,3.5
1262,662,12,Smoothie,Cold Drink,5.0
1263,662,16,Avocado Toast,Food,8.5
1264,662,10,Herbal Infusion,Tea,2.75
1265,662,6,Mocha,Coffee,4.75
1266,662,11,Fresh OJ,Cold Drink,3.5
1267,663,2,Americano,Coffee,3.0
1268,664,3,Cappuccino,Coffee,4.0
1269,664,5,Flat White,Coffee,4.0
1270,665,3,Cappuccino,Coffee,4.0
1271,665,18,Granola Bowl,Food,7.0
1272,666,16,Avocado Toast,Food,8.5
1273,666,19,Club Sandwich,Food,9.0
1274,666,13,Croissant,Pastry,3.0
1275,667,4,Latte,Coffee,4.5
1276,668,15,Banana Bread,Pastry,3.5
1277,669,3,Cappuccino,Coffee,4.0
1278,670,2,Americano,Coffee,3.0
1279,671,19,Club Sandwich,Food,9.0
1280,672,1,Espresso,Coffee,2.5
1281,672,1,Espresso,Coffee,2.5
1282,673,14,Blueberry Muffin,Pastry,3.25
1283,674,16,Avocado Toast,Food,8.5
1284,675,10,Herbal Infusion,Tea,2.75
1285,675,2,Americano,Coffee,3.0
1286,676,15,Banana Bread,Pastry,3.5
1287,676,7,Cold Brew,Coffee,4.5
1288,677,18,Granola Bowl,Food,7.0
1289,678,16,Avocado Toast,Food,8.5
1290,678,4,Latte,Coffee,4.5
1291,679,2,Americano,Coffee,3.0
1292,679,10,Herbal Infusion,Tea,2.75
1293,680,4,Latte,Coffee,4.5
1294,681,7,Cold Brew,Coffee,4.5
1295,681,20,Caesar Salad,Food,8.0
1296,682,14,Blueberry Muffin,Pastry,3.25
1297,682,14,Blueberry Muffin,Pastry,3.25
1298,683,7,Cold Brew,Coffee,4.5
1299,684,16,Avocado Toast,Food,8.5
